IE_SCORE,Latitude,Longitude,GEO_ID,ZIP_CODE
,39.400688,-74.829634,,8317.0
,39.400935,-98.085468,,67420.0
,39.401084,-76.973736,,21784.0
,39.401963,-112.722943,,84635.0
,39.402268,-76.632295,,21204.0
,39.402323,-111.075783,,84528.0
,39.402639,-106.804983,,81621.0
,39.402735,-101.994659,,67741.0
,39.402845,-78.985452,,26726.0
,39.403217,-121.034486,,95960.0
,39.404104,-80.812062,,26320.0
,39.404599,-75.867957,,21913.0
,39.404974,-79.808333,,26410.0
,39.407867,-108.572993,,81630.0
,39.408055,-87.056514,,47840.0
,39.40886,-77.410008,,21705.0
,39.409184,-77.961535,,25405.0
,39.409358,-104.572571,,80107.0
,39.409428,-76.44746,,21128.0
,39.409686,-121.756653,,95917.0
,39.409932,-79.22429,,21538.0
,39.410304,-77.268909,,21774.0
,39.411013,-85.621407,,47272.0
,39.411073,-86.902594,,47868.0
,39.411777,-88.804095,,62565.0
,39.411836,-76.573235,,21286.0
,39.412245,-90.778624,,62355.0
,39.412854,-78.523889,,25444.0
,39.413632,-84.652679,,45013.0
,39.413639,-92.39495,,65270.0
,39.417033,-110.762446,,84521.0
,39.418161,-95.33223,,66060.0
,39.418247,-76.70087,,21153.0
,39.418373,-81.604397,,45729.0
,39.418555,-75.933718,,21919.0
,39.418572,-90.431226,,62092.0
,39.418897,-96.617663,,66520.0
,39.419207,-91.70113,,63462.0
,39.419295,-77.504419,,21714.0
,39.419414,-75.818631,,21912.0
,39.422207,-80.613976,,26339.0
,39.422646,-81.295089,,45768.0
,39.423124,-105.649844,,80448.0
,39.423563,-74.493025,,8201.0
,39.423611,-88.000675,,62474.0
,39.424202,-85.132571,,47030.0
,39.42472,-101.343783,,67732.0
,39.424891,-80.277841,,26568.0
,39.425627,-74.392933,,8203.0
,39.425764,-82.075264,,45761.0
,39.426562,-84.497608,,45011.0
,39.426819,-77.651635,,21779.0
,39.427315,-84.983461,,47012.0
,39.427563,-76.777976,,21117.0
,39.427677,-96.415466,,66549.0
,39.427797,-78.570489,,25437.0
,39.42826,-89.804994,,62640.0
,39.428321,-81.931975,,45711.0
,39.42947,-111.471926,,84662.0
,39.429949,-81.422175,,45750.0
,39.430542,-117.162771,,89310.0
,39.431455,-89.445923,,62546.0
,39.432606,-100.747899,,67753.0
,39.432882,-121.261143,,95919.0
,39.432913,-86.587296,,46166.0
,39.435211,-121.551925,,95968.0
,39.436496,-76.289965,,21040.0
,39.437208,-76.396486,,21156.0
,39.437245,-74.876499,,8340.0
,39.437763,-94.363579,,64048.0
,39.438613,-75.260646,,8302.0
,39.438829,-84.085062,,45054.0
,39.43914,-76.64095,,21093.0
,39.439723,-78.46111,,25434.0
,39.440017,-90.54472,,62050.0
,39.440418,-82.355963,,43158.0
,39.440542,-93.065958,,65236.0
,39.441118,-90.023313,,62674.0
,39.441804,-88.611557,,61957.0
,39.442449,-77.568921,,21769.0
,39.442495,-82.231417,,45764.0
,39.443557,-77.332934,,21701.0
,39.443745,-77.817226,,25443.0
,39.443772,-114.81078,,89318.0
,39.444049,-84.214131,,45036.0
,39.444471,-98.954264,,67623.0
,39.444585,-97.545188,,67417.0
,39.445354,-84.359182,,45050.0
,39.44552,-104.853001,,80108.0
,39.445883,-76.357007,,21085.0
,39.446185,-99.090258,,67675.0
,39.446936,-89.615992,,62533.0
,39.448749,-76.512474,,21057.0
,39.449004,-121.330521,,95914.0
,39.449314,-76.41324,,21087.0
,39.449369,-74.958827,,8361.0
,39.449794,-121.936372,,95920.0
,39.451216,-88.501263,,61928.0
,39.451607,-80.296284,,26591.0
,39.452071,-79.553425,,26764.0
,39.452313,-79.875295,,26374.0
,39.453066,-91.994965,,65275.0
,39.453838,-111.58845,,84623.0
,39.454038,-91.113041,,63353.0
,39.454719,-94.721261,,64018.0
,39.455178,-105.570364,,80475.0
,39.455604,-106.458353,,81645.0
,39.455731,-94.163205,,64062.0
,39.456826,-77.762369,,21782.0
,39.457065,-81.036844,,26146.0
,39.457153,-77.972619,,25401.0
,39.457212,-86.43328,,46151.0
,39.458229,-99.34415,,67669.0
,39.458501,-85.669492,,46182.0
,39.458516,-81.267304,,45773.0
,39.459362,-97.25749,,67468.0
,39.459532,-82.844762,,45644.0
,39.459894,-112.642706,,84624.0
,39.459909,-92.218713,,65263.0
,39.460731,-83.844295,,45177.0
,39.460932,-105.501199,,80421.0
,39.462303,-75.292408,,8353.0
,39.462415,-80.545251,,26348.0
,39.462687,-87.57989,,62423.0
,39.462722,-77.70403,,21756.0
,39.462855,-82.181731,,45716.0
,39.46298,-89.210466,,62555.0
,39.463828,-75.646933,,19730.0
,39.464519,-82.74613,,43101.0
,39.465239,-86.691333,,47456.0
,39.465392,-80.109845,,26554.0
,39.466092,-87.307322,,47803.0
,39.466882,-76.29523,,21009.0
,39.467715,-95.691999,,66436.0
,39.468076,-94.891475,,64098.0
,39.468184,-82.69342,,43135.0
,39.468248,-81.632005,,45787.0
,39.469802,-93.333256,,64623.0
,39.470004,-75.490291,,8038.0
,39.470667,-94.532644,,64492.0
,39.471249,-87.410106,,47809.0
,39.471922,-92.801649,,65281.0
,39.472086,-90.901821,,62366.0
,39.472691,-76.455841,,21051.0
,39.472935,-87.403423,,47807.0
,39.473037,-78.699175,,26763.0
,39.473301,-106.004254,,80424.0
,39.473489,-86.043592,,46131.0
,39.473766,-98.305489,,67446.0
,39.474767,-76.23442,,21017.0
,39.47485,-78.011639,,25403.0
,39.474974,-89.375213,,62556.0
,39.475168,-95.231745,,66016.0
,39.475211,-92.933433,,65261.0
,39.475322,-92.563651,,65259.0
,39.47536,-121.41411,,95966.0
,39.475732,-75.12798,,8352.0
,39.47644,-105.007544,,80131.0
,39.476597,-83.687759,,45166.0
,39.47667,-79.044691,,26750.0
,39.476872,-85.199038,,47024.0
,39.477321,-76.194181,,21130.0
,39.477721,-105.262386,,80433.0
,39.478084,-82.076689,,45740.0
,39.478136,-76.473523,,21082.0
,39.478153,-79.062454,,21540.0
,39.47863,-90.486079,,62078.0
,39.479136,-77.442989,,21702.0
,39.479663,-84.552961,,45062.0
,39.479923,-82.321355,,43127.0
,39.480162,-81.895132,,43728.0
,39.480218,-96.218995,,66521.0
,39.480221,-121.838454,,95974.0
,39.480283,-90.645467,,62361.0
,39.480325,-91.312032,,63441.0
,39.480704,-119.857872,,89519.0
,39.48083,-77.247089,,21762.0
,39.481331,-79.07851,,21523.0
,39.481603,-74.737407,,8330.0
,39.481657,-76.810955,,21071.0
,39.482,-74.452637,,8205.0
,39.48238,-80.27357,,26563.0
,39.482404,-84.410243,,45044.0
,39.482791,-78.774834,,26719.0
,39.483025,-77.890325,,25404.0
,39.483305,-80.825642,,26149.0
,39.483479,-120.037661,,96111.0
,39.483762,-78.574312,,25431.0
,39.483784,-76.794208,,21136.0
,39.484108,-121.192649,,95925.0
,39.484141,-88.374771,,61938.0
,39.4848,-92.659485,,65244.0
,39.485069,-105.052316,,80125.0
,39.485172,-107.654716,,81652.0
,39.485425,-94.648031,,64444.0
,39.485499,-104.778638,,80134.0
,39.485611,-96.972061,,67447.0
,39.48593,-87.192415,,47881.0
,39.486629,-80.307759,,26572.0
,39.487185,-123.741963,,95437.0
,39.487208,-76.65801,,21031.0
,39.48765,-82.081032,,45782.0
,39.487693,-80.686389,,26419.0
,39.487765,-89.992297,,62667.0
,39.488059,-74.533973,,8240.0
,39.488101,-74.88202,,8350.0
,39.488112,-76.14452,,21005.0
,39.488125,-76.915075,,21048.0
,39.488133,-79.709884,,26537.0
,39.48834,-121.066908,,95922.0
,39.489361,-85.49445,,46156.0
,39.489763,-96.066716,,66432.0
,39.489989,-90.317508,,62082.0
,39.490516,-95.976268,,66540.0
,39.490929,-84.744187,,45056.0
,39.491126,-120.817232,,95910.0
,39.491314,-119.743845,,89502.0
,39.491571,-79.194401,,21561.0
,39.491654,-122.26208,,95988.0
,39.491747,-83.151142,,43115.0
,39.492412,-76.674443,,21030.0
,39.492501,-80.254748,,26576.0
,39.49255,-93.542717,,64622.0
,39.492842,-123.340973,,95490.0
,39.493618,-77.344122,,21793.0
,39.494582,-75.675004,,19709.0
,39.494814,-96.790528,,66554.0
,39.494819,-84.480997,,45067.0
,39.495029,-108.047972,,81635.0
,39.495266,-120.943811,,95944.0
,39.495524,-75.008665,,8360.0
,39.495806,-119.827882,,89509.0
,39.496147,-75.848168,,21915.0
,39.496261,-80.647037,,26377.0
,39.496888,-112.388639,,84640.0
,39.496998,-79.823625,,26520.0
,39.497812,-87.389953,,47804.0
,39.500342,-111.664821,,84667.0
,39.501274,-80.168209,,26559.0
,39.501581,-84.848717,,47010.0
,39.502068,-82.242711,,43111.0
,39.502663,-81.655053,,45786.0
,39.502773,-84.010203,,45032.0
,39.503056,-76.202096,,21001.0
,39.503126,-78.643193,,26722.0
,39.503655,-76.58987,,21131.0
,39.505732,-91.55251,,63436.0
,39.505912,-89.762809,,62690.0
,39.506479,-83.650882,,45169.0
,39.507669,-111.900088,,84639.0
,39.507751,-93.220276,,65286.0
,39.509271,-91.827525,,65283.0
,39.510414,-87.477056,,47885.0
,39.511432,-86.789094,,46120.0
,39.511495,-76.490799,,21013.0
,39.511738,-79.813851,,26547.0
,39.512028,-88.154235,,61920.0
,39.512163,-112.256314,,84638.0
,39.512289,-95.392403,,66023.0
,39.513173,-86.205119,,46106.0
,39.513963,-79.040514,,21562.0
,39.514987,-81.367568,,45788.0
,39.515079,-98.555646,,67437.0
,39.515733,-82.068357,,45732.0
,39.516314,-121.250935,,95941.0
,39.516551,-87.458295,,47876.0
,39.517293,-91.007228,,62370.0
,39.517532,-104.670911,,80138.0
,39.517883,-80.292761,,26587.0
,39.517975,-77.099688,,21776.0
,39.518345,-82.4141,,43138.0
,39.520236,-92.135201,,65258.0
,39.520351,-119.9998,,89439.0
,39.521385,-76.438784,,21047.0
,39.521518,-86.641603,,46125.0
,39.521959,-80.101624,,26586.0
,39.522387,-88.04082,,61912.0
,39.523518,-100.895989,,67734.0
,39.523585,-75.587574,,19731.0
,39.523954,-81.80183,,43787.0
,39.524158,-87.091111,,47857.0
,39.524413,-94.753373,,64439.0
,39.524739,-84.065635,,45068.0
,39.525009,-119.913718,,89523.0
,39.525101,-86.960902,,46171.0
,39.525424,-74.95302,,8341.0
,39.525549,-87.121971,,47834.0
,39.525706,-95.86324,,66416.0
,39.525749,-119.813051,,89501.0
,39.525975,-80.50893,,26437.0
,39.526516,-83.441323,,43160.0
,39.526563,-80.262026,,26571.0
,39.527281,-85.774394,,46176.0
,39.528793,-80.380088,,26582.0
,39.529683,-77.675671,,21713.0
,39.529684,-88.800594,,62534.0
,39.529719,-120.454168,,96126.0
,39.529878,-82.195042,,43144.0
,39.530227,-106.278163,,81649.0
,39.530665,-89.028916,,62510.0
,39.530726,-105.164344,,80127.0
,39.530958,-104.923416,,80130.0
,39.531091,-98.424914,,67430.0
,39.531222,-91.129374,,63433.0
,39.531435,-74.896805,,8310.0
,39.531881,-94.050775,,64671.0
,39.532345,-77.189197,,21791.0
,39.532889,-104.891089,,80124.0
,39.533055,-110.429496,,84520.0
,39.53352,-92.432043,,65239.0
,39.53367,-89.761848,,62689.0
,39.534237,-78.066125,,25427.0
,39.534798,-74.476099,,8241.0
,39.536084,-76.352184,,21014.0
,39.536233,-78.92279,,21557.0
,39.536366,-77.302027,,21798.0
,39.537188,-80.974755,,26175.0
,39.537672,-74.928273,,8326.0
,39.53771,-118.264165,,89406.0
,39.5382,-87.072828,,47853.0
,39.538613,-84.295877,,45005.0
,39.538742,-95.137635,,66002.0
,39.538824,-86.369536,,46111.0
,39.538939,-80.743385,,26167.0
,39.539275,-81.128173,,45767.0
,39.54005,-114.770485,,89301.0
,39.540398,-119.749111,,89431.0
,39.540551,-90.328759,,62663.0
,39.540572,-104.958557,,80126.0
,39.54104,-119.840126,,89503.0
,39.541052,-76.679892,,21152.0
,39.541055,-111.608795,,84646.0
,39.541067,-95.520384,,66058.0
,39.541107,-111.415821,,84647.0
,39.541317,-119.650155,,89434.0
,39.541991,-80.146976,,26560.0
,39.542071,-79.380229,,21541.0
,39.542324,-110.734989,,84542.0
,39.542408,-75.431684,,8079.0
,39.542599,-74.298174,,8008.0
,39.542655,-77.551543,,21773.0
,39.542974,-82.577874,,43149.0
,39.544176,-76.292469,,21015.0
,39.544308,-75.418704,,8072.0
,39.544988,-78.354289,,25422.0
,39.545464,-85.602908,,46150.0
,39.545535,-105.010351,,80129.0
,39.546274,-87.326483,,47805.0
,39.546389,-110.757509,,84501.0
,39.546695,-87.926758,,61933.0
,39.54788,-75.346384,,8001.0
,39.548569,-76.983558,,21157.0
,39.548599,-121.192105,,95930.0
,39.548748,-78.22147,,25411.0
,39.548767,-81.493983,,45744.0
,39.549303,-77.758487,,21733.0
,39.549487,-93.495161,,64682.0
,39.549898,-94.287621,,64465.0
,39.550957,-119.801071,,89512.0
,39.551158,-84.224353,,45066.0
,39.551276,-81.255011,,45789.0
,39.551371,-79.041477,,21521.0
,39.551781,-85.92648,,46110.0
,39.551971,-76.063147,,21902.0
,39.552908,-100.617249,,67757.0
,39.55352,-82.776295,,43156.0
,39.55363,-86.528731,,46157.0
,39.554033,-83.782167,,45164.0
,39.555779,-85.953942,,46162.0
,39.555826,-75.651088,,19733.0
,39.556393,-106.170245,,80443.0
,39.556885,-84.420158,,45042.0
,39.557728,-75.177717,,8318.0
,39.557997,-93.915091,,64637.0
,39.558844,-90.434858,,62610.0
,39.559229,-76.141248,,21078.0
,39.559685,-84.834261,,47003.0
,39.560035,-97.638951,,66901.0
,39.560286,-89.675123,,62530.0
,39.560372,-78.949676,,21539.0
,39.561004,-89.289158,,62568.0
,39.5612,-95.017149,,64484.0
,39.561745,-74.986037,,8344.0
,39.561936,-86.072222,,46184.0
,39.562006,-84.596385,,45064.0
,39.562364,-93.784471,,64624.0
,39.5632,-78.7915,,26753.0
,39.563846,-105.079066,,80128.0
,39.564426,-93.098745,,64660.0
,39.564547,-90.650116,,62352.0
,39.564942,-83.259784,,43145.0
,39.565064,-77.711467,,21746.0
,39.565113,-90.238419,,62668.0
,39.565417,-119.174165,,89408.0
,39.565488,-81.584377,,45721.0
,39.565965,-76.249527,,21028.0
,39.566059,-74.84633,,8346.0
,39.569166,-79.627057,,26519.0
,39.571073,-77.759648,,21781.0
,39.571982,-122.580827,,95939.0
,39.572339,-75.978486,,21914.0
,39.573245,-75.596191,,19706.0
,39.573438,-76.039062,,21903.0
,39.573619,-76.806079,,21155.0
,39.573695,-105.934609,,80435.0
,39.574192,-74.719915,,8217.0
,39.574462,-97.413988,,66938.0
,39.574651,-79.782809,,26542.0
,39.575204,-78.562497,,21555.0
,39.575462,-94.452859,,64477.0
,39.575537,-76.589692,,21111.0
,39.575796,-77.89571,,25419.0
,39.576622,-98.71694,,67474.0
,39.576926,-104.857826,,80112.0
,39.578361,-75.058737,,8328.0
,39.578871,-80.143989,,26588.0
,39.579356,-86.373602,,46158.0
,39.579374,-91.369252,,63459.0
,39.580309,-104.954917,,80122.0
,39.580609,-77.823698,,21795.0
,39.580629,-92.385861,,65260.0
,39.580814,-83.723592,,45307.0
,39.582172,-87.591665,,61955.0
,39.583171,-75.700899,,19701.0
,39.58352,-89.939137,,62692.0
,39.583957,-89.417493,,62540.0
,39.584807,-122.032297,,95943.0
,39.585061,-89.757381,,62615.0
,39.585134,-94.910338,,64440.0
,39.585238,-83.118396,,43164.0
,39.585343,-76.392164,,21050.0
,39.585407,-75.958955,,21901.0
,39.585666,-85.568334,,46146.0
,39.586339,-88.349775,,61931.0
,39.586506,-74.563656,,8215.0
,39.586583,-84.78647,,45003.0
,39.586593,-82.962246,,43113.0
,39.586712,-89.549853,,62558.0
,39.587681,-95.629828,,66552.0
,39.588251,-80.188592,,26574.0
,39.588521,-97.271661,,66937.0
,39.588581,-89.448004,,62570.0
,39.589125,-87.454348,,47863.0
,39.58968,-91.076672,,62356.0
,39.589695,-84.558089,,45070.0
,39.589979,-77.413861,,21788.0
,39.590207,-99.873738,,67645.0
,39.590217,-100.433582,,67635.0
,39.590496,-90.769665,,62363.0
,39.591653,-89.425262,,62517.0
,39.592189,-86.618525,,46180.0
,39.593197,-82.252841,,43766.0
,39.593715,-83.587259,,43142.0
,39.593836,-105.01146,,80120.0
,39.593861,-77.258139,,21757.0
,39.593945,-121.581363,,95965.0
,39.595055,-85.310832,,46133.0
,39.595601,-106.513435,,81620.0
,39.595754,-88.59028,,61951.0
,39.59586,-86.116319,,46143.0
,39.596035,-74.380612,,8087.0
,39.596095,-78.949987,,21542.0
,39.596504,-94.592521,,64454.0
,39.596748,-94.822765,,64448.0
,39.59825,-97.852349,,66948.0
,39.598891,-80.921996,,26159.0
,39.599322,-97.114331,,66962.0
,39.599458,-104.707606,,80016.0
,39.599748,-87.418844,,47880.0
,39.600303,-95.307974,,66041.0
,39.600845,-87.700643,,61944.0
,39.60088,-85.430616,,46173.0
,39.600986,-82.830089,,43154.0
,39.601304,-107.304388,,81601.0
,39.602399,-84.156363,,45458.0
,39.602633,-79.895396,,26508.0
,39.602711,-120.63615,,96125.0
,39.604161,-119.689298,,89436.0
,39.604713,-121.795288,,95938.0
,39.605069,-81.628021,,45715.0
,39.605383,-120.811013,,95936.0
,39.606169,-81.329638,,45745.0
,39.606361,-74.466715,,8224.0
,39.607107,-81.458824,,45746.0
,39.607817,-77.707835,,21734.0
,39.608378,-84.033025,,45370.0
,39.608406,-105.750988,,80444.0
,39.608937,-119.776657,,89433.0
,39.609101,-105.205545,,80465.0
,39.609301,-90.081236,,62638.0
,39.610243,-79.227753,,21522.0
,39.610533,-107.566625,,81647.0
,39.610714,-104.949039,,80121.0
,39.611102,-75.048771,,8322.0
,39.612406,-87.448085,,47884.0
,39.613005,-104.877957,,80111.0
,39.613045,-93.369158,,64643.0
,39.613451,-110.337801,,84539.0
,39.613561,-76.466441,,21084.0
,39.614201,-98.854602,,67638.0
,39.615287,-82.102278,,43730.0
,39.615477,-76.06796,,21904.0
,39.615806,-77.328421,,21778.0
,39.615903,-78.75716,,26767.0
,39.61601,-105.069449,,80123.0
,39.617643,-93.620136,,64638.0
,39.617876,-88.989628,,62550.0
,39.618024,-85.88034,,46126.0
,39.6182,-75.729724,,19702.0
,39.618451,-80.430782,,26585.0
,39.619003,-102.849918,,80812.0
,39.619131,-75.516096,,8070.0
,39.620158,-111.658267,,84632.0
,39.621612,-76.839847,,21074.0
,39.621795,-82.212467,,43782.0
,39.62181,-86.175319,,46142.0
,39.62278,-90.477118,,62694.0
,39.623111,-84.925152,,47353.0
,39.624084,-85.157338,,47331.0
,39.624742,-79.30148,,21520.0
,39.627088,-90.22365,,62695.0
,39.627145,-75.859891,,21921.0
,39.627224,-87.114906,,47837.0
,39.62732,-104.779035,,80015.0
,39.627384,-99.001622,,67628.0
,39.627898,-81.945549,,43758.0
,39.627947,-95.720734,,66516.0
,39.628499,-87.270746,,47874.0
,39.62876,-84.403005,,45327.0
,39.629013,-89.652261,,62536.0
,39.629202,-106.607633,,81632.0
,39.629338,-84.275969,,45342.0
,39.629385,-106.75004,,81631.0
,39.630056,-80.763963,,26155.0
,39.630111,-105.248097,,80454.0
,39.630343,-88.762449,,61914.0
,39.631901,-77.743885,,21740.0
,39.632188,-84.078557,,45305.0
,39.633348,-94.715618,,64401.0
,39.633642,-87.873648,,61949.0
,39.633955,-80.226835,,26570.0
,39.634144,-80.036792,,26501.0
,39.634422,-105.440245,,80439.0
,39.634641,-82.528905,,43155.0
,39.635053,-94.318186,,64493.0
,39.635081,-92.470867,,65247.0
,39.635221,-84.678305,,45311.0
,39.635657,-94.071505,,64650.0
,39.636183,-99.307944,,67639.0
,39.636299,-86.302553,,46113.0
,39.636304,-97.99874,,66963.0
,39.636316,-75.167607,,8343.0
,39.638451,-99.577449,,67646.0
,39.638456,-93.058469,,64676.0
,39.639535,-75.329849,,8098.0
,39.639597,-120.247144,,96118.0
,39.639799,-83.741205,,45335.0
,39.639871,-104.901711,,80237.0
,39.639959,-74.75932,,8037.0
,39.640713,-76.223031,,21034.0
,39.64092,-82.764982,,43102.0
,39.641144,-81.195652,,45734.0
,39.641288,-75.861562,,21916.0
,39.641871,-120.445265,,96124.0
,39.642318,-83.421179,,43106.0
,39.643087,-79.428015,,21531.0
,39.64357,-98.186309,,66949.0
,39.643695,-78.755141,,21502.0
,39.643724,-99.157743,,67644.0
,39.644445,-104.965111,,80113.0
,39.645213,-89.18985,,62567.0
,39.64546,-96.628455,,66411.0
,39.64551,-93.230492,,64681.0
,39.645936,-105.011368,,80110.0
,39.646104,-87.179079,,47836.0
,39.646204,-76.674854,,21120.0
,39.646922,-75.604852,,19720.0
,39.647146,-74.284622,,8092.0
,39.647266,-80.460604,,26562.0
,39.647433,-84.170598,,45459.0
,39.647607,-105.089482,,80235.0
,39.648141,-80.001649,,26534.0
,39.64825,-105.290978,,80457.0
,39.648272,-84.528668,,45330.0
,39.648597,-91.270667,,63467.0
,39.649077,-78.984732,,21532.0
,39.649298,-74.858006,,8095.0
,39.649517,-79.945258,,26505.0
,39.650087,-81.488186,,45727.0
,39.650575,-102.498735,,80824.0
,39.650587,-74.959292,,8094.0
,39.650921,-85.981465,,46259.0
,39.651675,-105.039569,,80236.0
,39.651841,-77.553573,,21783.0
,39.652234,-80.964792,,43946.0
,39.652679,-86.281653,,46183.0
,39.653737,-77.035092,,21158.0
,39.654026,-79.62581,,26525.0
,39.654571,-86.893996,,46135.0
,39.655159,-85.647354,,46144.0
,39.655442,-95.820665,,66550.0
,39.656331,-95.540086,,66439.0
,39.656421,-78.960649,,21543.0
,39.65647,-91.728331,,63456.0
,39.656559,-96.044857,,66417.0
,39.65696,-79.165566,,21536.0
,39.657449,-76.360475,,21154.0
,39.657498,-75.828326,,21920.0
,39.65847,-85.60183,,46104.0
,39.658583,-86.742562,,46128.0
,39.659722,-83.594024,,43128.0
,39.659903,-76.56506,,21161.0
,39.661283,-96.438829,,66427.0
,39.661404,-104.765658,,80013.0
,39.66205,-77.919911,,21722.0
,39.662262,-78.235975,,21750.0
,39.662375,-86.518005,,46118.0
,39.662687,-105.242573,,80453.0
,39.662965,-92.917299,,64658.0
,39.663559,-104.838066,,80014.0
,39.663756,-75.077505,,8312.0
,39.664065,-84.237773,,45449.0
,39.664624,-79.999859,,26543.0
,39.665116,-119.426703,,89442.0
,39.665539,-121.351955,,95916.0
,39.666287,-105.089746,,80227.0
,39.667581,-103.969401,,80105.0
,39.668014,-89.826988,,62661.0
,39.668339,-82.148289,,43761.0
,39.668396,-78.019569,,21711.0
,39.66852,-91.882487,,63443.0
,39.668909,-92.15026,,63450.0
,39.669076,-83.913955,,45385.0
,39.669082,-80.312306,,26590.0
,39.66988,-85.696284,,46161.0
,39.670471,-78.38789,,21766.0
,39.670628,-105.834343,,80476.0
,39.670691,-80.574747,,26581.0
,39.670756,-106.000064,,80497.0
,39.670784,-75.712298,,19713.0
,39.670854,-96.762724,,66548.0
,39.671019,-104.927895,,80222.0
,39.671143,-86.07211,,46237.0
,39.67142,-104.887802,,80231.0
,39.671632,-76.097397,,21917.0
,39.671811,-96.966281,,66943.0
,39.672748,-85.835022,,46130.0
,39.673103,-88.03085,,61943.0
,39.67334,-80.87263,,43931.0
,39.674378,-89.37756,,62531.0
,39.674631,-86.191451,,46217.0
,39.674689,-95.404063,,66424.0
,39.674725,-84.097808,,45440.0
,39.674763,-86.132676,,46227.0
,39.675419,-96.872319,,66933.0
,39.675999,-106.308296,,81657.0
,39.676115,-95.931359,,66428.0
,39.676372,-119.675827,,89441.0
,39.676626,-104.962315,,80210.0
,39.67691,-93.692789,,64656.0
,39.677185,-88.297938,,61910.0
,39.677205,-100.304033,,67643.0
,39.677417,-77.465582,,21780.0
,39.677477,-89.716922,,62629.0
,39.67763,-77.172591,,21787.0
,39.677768,-80.441399,,26575.0
,39.678193,-76.175883,,21918.0
,39.678219,-77.65272,,21742.0
,39.678464,-75.752273,,19717.0
,39.678584,-87.463596,,47842.0
,39.679042,-86.678783,,46121.0
,39.679398,-120.998619,,95981.0
,39.679446,-110.820751,,84529.0
,39.67964,-78.546122,,21530.0
,39.680887,-88.130478,,61930.0
,39.682834,-76.850538,,21102.0
,39.682913,-84.158883,,45429.0
,39.683707,-123.741609,,95488.0
,39.684064,-92.014629,,63468.0
,39.685257,-86.392912,,46168.0
,39.685628,-75.27737,,8039.0
,39.68571,-121.844084,,95928.0
,39.685805,-111.864491,,84648.0
,39.68582,-90.867067,,62357.0
,39.686699,-75.496274,,8023.0
,39.686866,-105.090234,,80232.0
,39.687746,-104.911338,,80224.0
,39.688002,-104.68974,,80018.0
,39.688276,-96.147458,,66415.0
,39.68862,-77.329249,,21727.0
,39.688623,-86.613632,,46103.0
,39.689403,-105.670783,,80452.0
,39.68956,-75.758391,,19716.0
,39.68979,-123.610022,,95417.0
,39.690191,-97.106623,,66953.0
,39.690673,-91.456616,,63401.0
,39.691146,-85.020236,,47325.0
,39.691247,-94.905924,,64504.0
,39.691749,-81.795492,,43756.0
,39.691852,-86.238222,,46221.0
,39.692051,-96.280047,,66544.0
,39.692383,-82.316294,,43748.0
,39.692609,-84.430204,,45325.0
,39.692825,-82.414529,,43107.0
,39.694699,-76.440405,,21132.0
,39.69499,-105.173144,,80228.0
,39.695015,-80.125243,,26541.0
,39.695244,-76.03266,,21911.0
,39.695293,-105.035601,,80219.0
,39.695794,-105.003843,,80223.0
,39.695863,-75.121415,,8028.0
,39.696463,-82.614717,,43130.0
,39.696603,-91.245013,,62343.0
,39.696782,-76.714679,,21053.0
,39.697132,-77.747473,,21767.0
,39.697928,-104.78546,,80017.0
,39.698327,-104.878815,,80247.0
,39.699258,-75.44518,,8069.0
,39.699728,-84.219335,,45439.0
,39.699735,-104.837643,,80012.0
,39.699951,-100.199353,,67629.0
,39.700189,-84.259933,,45418.0
,39.700248,-76.306544,,21160.0
,39.700938,-88.469322,,61911.0
,39.701982,-102.670238,,80822.0
,39.703716,-95.273961,,66017.0
,39.703942,-78.767171,,21529.0
,39.704066,-78.854521,,21545.0
,39.704319,-91.127325,,62345.0
,39.705197,-104.930842,,80246.0
,39.706394,-88.967836,,62544.0
,39.706581,-104.96575,,80209.0
,39.706683,-97.479485,,66930.0
,39.70729,-91.024194,,62312.0
,39.707625,-78.801406,,21524.0
,39.707956,-77.494228,,21719.0
,39.709674,-84.084844,,45430.0
,39.709824,-102.273164,,80735.0
,39.710464,-81.277012,,43786.0
,39.711329,-84.02221,,45301.0
,39.711952,-85.312209,,46127.0
,39.712124,-119.820815,,89506.0
,39.712424,-83.28872,,43143.0
,39.71275,-74.231,,8050.0
,39.712845,-105.091519,,80226.0
,39.713283,-80.228143,,26521.0
,39.71333,-82.180619,,43764.0
,39.713376,-84.167179,,45419.0
,39.713598,-75.741073,,19711.0
,39.713946,-76.651281,,21105.0
,39.7142,-87.897725,,61917.0
,39.714974,-83.884442,,45384.0
,39.715527,-86.32062,,46231.0
,39.716067,-75.219239,,8062.0
,39.716166,-75.16344,,8074.0
,39.716414,-86.091463,,46107.0
,39.716846,-121.64618,,95969.0
,39.716862,-75.617677,,19804.0
,39.7178,-74.826622,,8089.0
,39.718181,-95.176388,,66008.0
,39.718726,-105.236031,,80401.0
,39.718818,-84.129169,,45420.0
,39.719105,-88.840528,,61925.0
,39.719259,-89.496252,,62563.0
,39.719464,-104.890279,,80230.0
,39.720895,-81.498691,,43724.0
,39.72093,-123.300262,,95429.0
,39.721305,-84.18797,,45409.0
,39.721385,-84.031824,,45434.0
,39.721517,-85.999033,,46239.0
,39.721857,-87.330273,,47860.0
,39.721984,-89.150811,,62513.0
,39.722512,-122.004433,,95951.0
,39.724269,-80.252412,,15316.0
,39.725343,-82.061172,,43731.0
,39.725661,-103.382898,,80740.0
